id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21363959,"Modern, Spacious Apartment in the City Center",49462499,Line,,Gamle Oslo,59.91793,10.75989,Entire home/apt,803,2,16,2018-10-28,1.06,1,0
21365789,Appartment close to city center and Holmenkollen,154701026,Hilde,,Vestre Aker,59.94805,10.69787,Entire home/apt,449,1,52,2019-02-09,3.47,1,15
21367236,Lys og koselig hybel på Grefsen med egen inngang.,137946611,Ragnhild,,Marka,59.95041,10.80344,Entire home/apt,648,7,0,,,2,0
21372441,Practical apartment near city center Oslo,154774769,Hans Håkon,,Sagene,59.9331,10.75033,Entire home/apt,484,3,33,2019-02-09,2.11,1,170
21376854,Apartment in historic building,154814389,Marianne,,Gamle Oslo,59.91362,10.76628,Entire home/apt,553,2,2,2018-01-21,0.13,1,0
21380262,Quiet place - perfect for couples with young kids!,76089544,Justin,,Gamle Oslo,59.90645,10.78326,Entire home/apt,518,2,2,2018-08-04,0.24,1,304
21392290,Better Than Hotel. Norwegian Home with Private Balcony.,25622321,Atle,,Frogner,59.92041,10.69885,Entire home/apt,553,2,61,2019-02-04,3.90,1,103
21404220,"Hos Nicolas, Central / Grünerløkka",9491671,Michelle,,Gamle Oslo,59.91516,10.76141,Entire home/apt,847,12,2,2018-12-14,0.19,2,0
21407605,"Central, spacious 3BR penthouse w/Balcony!",67631165,Klaus,,St. Hanshaugen,59.92917,10.73551,Entire home/apt,1598,3,0,,,10,0
21408737,Central 1 bedroom apt,39671202,Christina,,Frogner,59.92253,10.71838,Entire home/apt,1054,4,2,2018-10-02,0.34,1,0
21411641,Pleasant and nature friendly private room in Oslo,2057959,Bikash,,Alna,59.94715,10.89993,Private room,251,7,3,2017-12-14,0.19,1,67
21417393,"Apartment at Vålerenga, a charming part of Oslo",99492077,Hilde,,Gamle Oslo,59.90652,10.79105,Entire home/apt,553,1,9,2017-12-20,0.56,1,0
21418259,Charming and central apartment,155214642,Maria,,Sagene,59.94119,10.76903,Entire home/apt,700,3,7,2018-04-29,0.44,1,0
21418534,Beautiful 2-bed apartment in trendy Grünerløkka,20184703,Eirin,,Sagene,59.93034,10.75839,Entire home/apt,674,5,6,2018-07-16,0.38,1,0
21424816,Charming house in Oslo's prettiest street,1028454,Kim Reksten,,Sagene,59.93685,10.75506,Entire home/apt,1201,3,6,2019-01-02,0.44,1,80
21437160,Charming micro-flat for 1 (or 2),10065261,Tonje,,Nordstrand,59.87735,10.79044,Entire home/apt,302,6,31,2019-01-20,2.01,1,148
21441594,Central penthouse apartment with roofterrace,71277697,Silje,,Gamle Oslo,59.91032,10.77213,Entire home/apt,423,5,2,2017-11-26,0.12,1,0
21442552,A cozy 4th floor apartment at Grünerløkka,97978915,Silje,,Grünerløkka,59.92189,10.76597,Entire home/apt,717,1,0,,,1,0
21452423,Cosy and spacious apartment close to city center,65017168,Sara M.,,Gamle Oslo,59.90757,10.77438,Entire home/apt,752,3,11,2018-10-28,0.70,1,0
21452982,Loft Apartment in Historic Old Post Office Building,155402587,Anita,,Sentrum,59.91145,10.74498,Entire home/apt,1002,1,130,2019-02-16,8.28,1,154
21453385,Relax in a Contemporary Apartment in Central Oslo,35301593,Sylvia,,St. Hanshaugen,59.93217,10.73256,Private room,397,3,54,2019-02-11,3.54,3,83
21453968,Koselig leilighet i attraktivt område,74636709,Teresa,,Frogner,59.92004,10.69443,Entire home/apt,501,2,24,2018-09-04,1.60,2,0
21455389,Large & cozy next to Grünerløkka + Rooftop terrace,5418916,Espen,,Grünerløkka,59.93016,10.77944,Entire home/apt,898,2,8,2018-10-21,0.58,1,0
21456152,"Grünerløkka, Oslo.",80656700,Tone,,Grünerløkka,59.92581,10.76324,Entire home/apt,752,3,12,2019-02-03,0.78,1,200
21457320,VERY central penthouse apartment with balcony!,15491917,Iris,,Gamle Oslo,59.91458,10.7656,Entire home/apt,898,13,0,,,1,358
21458293,Hyggelig studioleilighet ved badeplass i Nydalen,19879281,Aud,,Nordre Aker,59.94961,10.76571,Entire home/apt,397,3,21,2018-09-08,1.34,1,0
21463680,Bright 45m2 flat at Grünerløkka,48785033,Håkon,,Grünerløkka,59.92688,10.76433,Entire home/apt,700,2,4,2018-05-21,0.33,1,0
21467453,Modern penthouse loft apartment in central Oslo,57015084,Marie,,St. Hanshaugen,59.92725,10.73241,Entire home/apt,803,1,4,2017-11-19,0.25,1,0
21470067,"Hellerud, appartment",144836659,Christian,,Østensjø,59.91075,10.85272,Entire home/apt,492,1,3,2017-11-12,0.19,1,0
21492362,Renovated bright spacious apt. Oslo center west,156138853,Anders,,Frogner,59.92715,10.72206,Entire home/apt,976,6,6,2018-08-16,0.43,1,0
21492596,Very comfortable apartment nearby the SEA,105486948,Jorid,,Søndre Nordstrand,59.84451,10.79453,Private room,233,1,18,2018-12-11,1.13,1,107
21502429,En perle i Oslo sentrum,38323385,Cecilie,,St. Hanshaugen,59.92576,10.74617,Entire home/apt,795,2,3,2018-11-05,0.46,1,105
21508352,Oslo Middle of city Apartment,35281410,Mel,,Gamle Oslo,59.91201,10.76116,Entire home/apt,950,2,1,2017-11-12,0.06,1,0
21510751,Studio apartment with excellent location,47820243,Vassil,,Grünerløkka,59.93072,10.76334,Entire home/apt,518,1,8,2019-02-14,0.62,2,8
21528468,"Modern, Clean & Spacious flat. Perfect location.",12502058,Chris,,Sentrum,59.91965,10.72992,Entire home/apt,994,1,1,2018-11-18,0.33,1,65
21535382,Moderne og hjemmekoselig leilighet sentralt i Oslo,52582132,Øyvind,,Sagene,59.94154,10.77302,Entire home/apt,432,3,4,2019-02-13,0.31,1,6
21537652,"Super central, modern apartment in Oslo",65774825,Anniken,,St. Hanshaugen,59.91872,10.74718,Entire home/apt,501,2,4,2018-01-01,0.27,1,0
21541342,"New, cosy basement suite in idyllic villa area",49005324,Marit & Marc,,Østensjø,59.90583,10.83615,Entire home/apt,328,2,35,2019-02-01,2.60,1,29
21542310,Sentral og strøken leilighet,143700479,Nora,,St. Hanshaugen,59.92034,10.74031,Private room,492,1,5,2019-02-10,3.95,1,351
21543846,"Big and quiet room at Tøyen, close to city centre!",10909767,Ida,,Gamle Oslo,59.9126,10.77415,Private room,311,1,47,2019-02-10,3.01,2,65
21544657,"Live high and central, the best west side in Oslo",124820187,Pål,,Frogner,59.91632,10.71092,Entire home/apt,596,2,7,2018-02-13,0.50,1,87
21557233,Private room in the real heart of Oslo,156749846,Gordana,,Gamle Oslo,59.91255,10.76041,Private room,648,1,123,2019-02-03,7.83,1,8
21558085,Private room in shared apartement,149532810,Vetle,,Grünerløkka,59.9272,10.76775,Private room,354,2,18,2017-12-29,1.15,1,0
21558388,Central apart with all inclusive-with balcony,156759153,Ranveig,,Gamle Oslo,59.91154,10.76524,Entire home/apt,803,3,3,2017-12-13,0.20,1,0
21562195,"Small, cozy and central apt at Saint Hans Haugen.",66318101,Bjørn,,St. Hanshaugen,59.92295,10.73848,Entire home/apt,752,4,3,2018-09-01,0.30,1,92
21563931,Charming and central Rodeløkka apartment,2392180,Camilla,,Grünerløkka,59.92582,10.77318,Entire home/apt,544,1,26,2019-01-21,1.71,2,9
21564069,Charming apartment in Oslo,10015575,Sebastian,,Grünerløkka,59.93147,10.76619,Entire home/apt,415,2,1,2017-11-05,0.06,1,0
21564258,"Design apartment at Sagene, quiet and central",17344004,Marianne,,Sagene,59.93554,10.75142,Entire home/apt,596,5,1,2018-01-13,0.07,1,0
21566521,Cozy apartment for rent at Løren.,8223355,Rhodah,,Grünerløkka,59.9322,10.80132,Entire home/apt,328,7,2,2017-12-17,0.14,1,0
21572559,Modern & central 2 bedroom (no cleaning charge),69765357,Jørgen,,Frogner,59.9193,10.70197,Entire home/apt,950,3,2,2018-01-14,0.13,1,0
21574916,Nytt rom i 4 roms leilighet i kværnerbyen til leie,98137130,Mona,,Gamle Oslo,59.90218,10.78665,Private room,501,3,0,,,1,0
21577164,Cozy studio in the heart of Oslo,214523,Ann Kristin,,St. Hanshaugen,59.92956,10.74822,Entire home/apt,605,3,11,2018-08-10,0.71,1,0
21577872,"Fresh apartment, 100 meters from Bogstadveien",156919754,Celine,,Frogner,59.92927,10.71518,Entire home/apt,397,1,3,2017-11-09,0.19,1,0
21579894,Cosy apartment near downtown next to Grunerløkka.,54259458,Assad,,Grünerløkka,59.91992,10.76939,Entire home/apt,596,2,10,2018-07-24,0.64,1,0
21580243,Cozy basement apartment near central Oslo,156938943,Chaddad,,Bjerke,59.93331,10.81694,Entire home/apt,492,4,49,2018-12-26,4.18,5,314
21588291,Cozy and roomy apartment near the city center,157009208,Nils,,Gamle Oslo,59.90791,10.78096,Entire home/apt,544,6,4,2018-04-01,0.29,1,0
21599772,"Tidy room, private bathroom, 15 min to Oslo centre",54944780,Astrid,,Alna,59.92661,10.87505,Private room,449,1,14,2018-09-13,1.36,1,61
21605591,"Brand new, modern and fully furnished apartment on Carl Berners Plass with 2 single beds and a sleeping sofa. Excellent public transport lines. Only 6 minutes to Oslo Sentral Station.",155872109,Forenom Oslo,,Grünerløkka,59.92994,10.77798,Entire home/apt,942,1,1,2018-08-14,0.16,70,0
21606841,Lys og fin leilighet på Majorstuen.God standard!,98053838,Christian,,St. Hanshaugen,59.92921,10.72748,Entire home/apt,1400,2,1,2018-06-05,0.12,9,181
21606957,"Oslo: Near the Royal Palace, 45sqm  w/big balcony",25480441,Menahem,,Frogner,59.92295,10.731,Entire home/apt,691,30,5,2018-07-02,0.35,2,67
21607130,"Two bedroom apartment in Oslo, Welhavensgate 2C (ID 7648)",155872109,Forenom Oslo,,Frogner,59.92064,10.73347,Entire home/apt,1952,2,0,,,70,0
21607241,Fully furnished house with 5 bedrooms and parking in Nordstrand. Perfect for company.,155872109,Forenom Oslo,,Nordstrand,59.85972,10.81029,Entire home/apt,1952,2,0,,,70,0
21607243,"Two bedroom apartment in Oslo, Vibes gate 20 B (ID 7619)",155872109,Forenom Oslo,,Frogner,59.92859,10.72556,Entire home/apt,1952,2,0,,,70,0
21607246,"Modern apartment with 4 bedrooms and parking, perfect for companies. Sleeps 6 people.",155872109,Forenom Oslo,,Grünerløkka,59.9275,10.78854,Entire home/apt,3205,2,0,,,70,323
21607248,"Two bedroom apartment in Oslo, Christian Michelsens gate 9 A (ID 7247)",155872109,Forenom Oslo,,Grünerløkka,59.9263,10.7753,Entire home/apt,1952,2,0,,,70,0
21607258,"Two bedroom apartment in Oslo, Christian Michelsens gate 9 B (ID 7213)",155872109,Forenom Oslo,,Grünerløkka,59.92784,10.77552,Entire home/apt,1952,2,0,,,70,0
21607296,"Two bedroom apartment in Oslo, Bogstadveien 1 (ID 7150)",155872109,Forenom Oslo,,Frogner,59.92467,10.72508,Entire home/apt,1952,2,0,,,70,0
21607300,"One bedroom apartment in Oslo, Industrigata 40",155872109,Forenom Oslo,,Frogner,59.9274,10.71984,Entire home/apt,1244,2,1,2017-09-02,0.06,70,323
21607325,"Three bedroom apartment in Oslo, Arbos gate 2 (ID 6809)",155872109,Forenom Oslo,,Frogner,59.92771,10.71288,Entire home/apt,1348,3,0,,,70,0
21607355,Modern and trendy apartment 100 meters away from Central Station,155872109,Forenom Oslo,,Sentrum,59.90923,10.74623,Entire home/apt,959,2,6,2018-09-09,0.20,70,10
21607359,"Spacious and sunny apartment with 4 separate bedrooms, perfect for share. Excellent public transport lines nearby. Parking included.",155872109,Forenom Oslo,,Grünerløkka,59.92662,10.78283,Entire home/apt,1832,2,0,,,70,0
21607361,Modern and trendy apartment 100 meters away from Central Station,155872109,Forenom Oslo,,Sentrum,59.90953,10.74684,Entire home/apt,1408,2,56,2018-08-22,1.84,70,8
21607363,Trendy and newly renovated apartment with heigh ceilings in the city center. Only 200 meters to Oslo Central Station.,155872109,Forenom Oslo,,Sentrum,59.91052,10.74746,Entire home/apt,976,2,2,2019-02-13,0.45,70,5
21607367,Charming large house with garden and a garage. Easy access to E6 highway.,155872109,Forenom Oslo,,Alna,59.91898,10.82371,Entire home/apt,1952,2,0,,,70,0
21607369,Modern and trendy apartment 100 meters away from Central Station,155872109,Forenom Oslo,,Sentrum,59.91125,10.74817,Entire home/apt,959,1,3,2019-01-19,0.67,70,8
21607374,Modern apartment in the heart of Oslo. Feels like home!,155872109,Forenom Oslo,,Sentrum,59.91312,10.75317,Entire home/apt,1192,2,2,2018-06-14,0.07,70,324
