,id,name,price,number_of_reviews,square_feet,first_review,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,longitude,latitude,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability,Wifi,Kitchen,Heating,Essentials,Smoke detector,Washer,Fire extinguisher,TV,Hangers,Iron,Laptop friendly workspace,Hair dryer,Shampoo,Family/kid friendly,Hot water,Dryer,Cable TV,Elevator,Internet,Buzzer/wireless intercom,Refrigerator,Free parking on premises,Dishes and silverware,Cooking basics,Indoor fireplace,Bed linens,Oven,Stove,First aid kit,Dishwasher,Lock on bedroom door,Private entrance,Host greets you,Coffee maker,Paid parking off premises,Pets allowed,Patio or balcony,Safety card,Carbon monoxide detector,Garden or backyard,Microwave,Paid parking on premises,Extra pillows and blankets,Long term stays allowed,Other,Private living room,Free street parking,Luggage dropoff allowed,Self check-in,24-hour check-in,Well-lit path to entrance,BBQ grill,Lockbox,Children’s books and toys,Breakfast,High chair,Room-darkening shades,Wheelchair accessible,Step-free access,Crib,Grefsen,Ullern,Majorstuen,St. Hanshaugen,Grünerløkka,Østensjø,Alna,Gamle Oslo,Bjerke,Nordstrand,Sentrum,Nordre Aker,Sagene,Frogner,Real Bed,Futon,Airbed,Pull-out Sofa,Couch,Entire home/apt,Private room,Shared room,moderate,strict_14_with_grace_period,flexible,super_strict_30,Apartment,Condominium,House,Aparthotel,Loft,Hostel,Townhouse,Tiny house,Other,Bed and breakfast,Cabin,Guest suite,Villa,Guesthouse,Boat,Serviced apartment,Train,Camper/RV,Tent,Campsite,Farm stay,Houseboat,Chalet,Cottage,Dome house,within a few hours,a few days or more,within an hour,within a day
32,422607,Lovely Apt w garden in city centre,596.0,0,0.0,2018-07-01,2,1.0,1.0,1.0,2000.0,300.0,1,0.0,3,30,1,0,10.75243,59.93014,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,430022,Cosy flat in central Oslo,717.0,24,0.0,2012-05-14,3,1.0,2.0,2.0,1500.0,0.0,2,100.0,2,60,2,0,10.75888,59.93824,93.0,9.0,10.0,10.0,9.0,9.0,0.0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,444639,Big cozy room in the heart of Oslo!,536.0,22,0.0,2017-06-14,3,1.0,1.0,1.0,0.0,244.0,1,244.0,1,1125,1,365,10.72279,59.9153,99.0,10.0,10.0,10.0,10.0,10.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,450026,Günerløkkas vakreste loftsleilighet,1728.0,0,0.0,2018-07-01,1,1.0,1.0,4.0,0.0,0.0,1,0.0,5,19,1,365,10.762839999999999,59.91964,100.0,10.0,10.0,10.0,10.0,10.0,1.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,462347,Spacious MIDDLE of Oslo with balcony!,1097.0,0,624.0,2018-07-01,3,1.0,1.0,2.0,0.0,500.0,1,0.0,3,30,1,0,10.74656,59.91863000000001,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,465035,Cosy and spacious in central Oslo,1175.0,62,1076.0,2012-07-23,2,0.5,2.0,2.0,1700.0,0.0,2,200.0,2,120,2,0,10.759310000000001,59.9385,90.0,9.0,10.0,10.0,9.0,9.0,0.0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,486450,"Grünerløkka. Modern 2 bedrooms, top floor apt.",1175.0,9,646.0,2014-07-08,4,1.0,2.0,2.0,0.0,0.0,1,0.0,2,40,1,0,10.760539999999999,59.91953,98.0,10.0,10.0,10.0,9.0,9.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,500008,"10 min to Oslo Central Station, Garden Fjord view",873.0,71,0.0,2012-08-05,4,1.0,2.0,4.0,2000.0,450.0,2,0.0,2,90,2,72,10.7698,59.885690000000004,93.0,10.0,10.0,10.0,9.0,9.0,0.19726027397260273,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,504052,Bright apartment with amazing view!,406.0,2,0.0,2013-08-05,2,1.0,1.0,1.0,825.0,300.0,2,0.0,2,21,2,7,10.768889999999999,59.932430000000004,70.0,8.0,9.0,9.0,6.0,8.0,0.019178082191780823,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,536417,Unique loft in the heart of Oslo,1503.0,11,0.0,2012-07-07,2,1.0,1.0,1.0,0.0,500.0,2,300.0,2,14,2,365,10.75576,59.922059999999995,96.0,9.0,10.0,10.0,10.0,9.0,1.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,542452,"Urban, bright and central with quiet room",475.0,89,0.0,2016-11-22,2,1.0,1.0,1.0,0.0,146.0,1,146.0,1,10,1,0,10.75423,59.919219999999996,99.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,563916,In the very heart of Oslo #2,432.0,30,0.0,2012-07-17,4,1.5,2.0,2.0,2592.0,0.0,1,216.0,2,30,1,213,10.73073,59.92115,99.0,10.0,10.0,10.0,10.0,10.0,0.5835616438356165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,565671,Light and spacious apartment,847.0,4,0.0,2013-08-12,4,1.0,2.0,2.0,2200.0,0.0,1,0.0,2,7,1,0,10.77491,59.92876999999999,91.0,9.0,9.0,10.0,9.0,9.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,567731,"Lovely loft central, near metro and uni",484.0,105,0.0,2012-07-12,2,0.5,1.0,1.0,0.0,0.0,2,0.0,2,7,2,167,10.701139999999999,59.938140000000004,96.0,10.0,10.0,10.0,9.0,9.0,0.4575342465753425,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,580690,A home with a view,1002.0,0,753.0,2018-07-01,4,2.0,2.0,2.0,0.0,500.0,1,0.0,7,14,1,208,10.789769999999999,59.88321,100.0,10.0,10.0,10.0,10.0,10.0,0.5698630136986301,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,584874,Nice and cozy 1BR central apartment,803.0,19,0.0,2012-07-23,3,1.0,1.0,1.0,0.0,300.0,1,100.0,3,14,1,0,10.75624,59.9236,96.0,10.0,10.0,10.0,10.0,9.0,0.0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,588353,Beste stedet å bo i Oslo sentrum!,302.0,468,0.0,2012-08-08,4,1.0,1.0,2.0,0.0,200.0,2,150.0,2,1125,2,214,10.76946,59.92159,90.0,9.0,9.0,9.0,10.0,9.0,0.5863013698630137,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,588444,"Great location, central and clean!",1002.0,0,0.0,2018-07-01,1,1.0,1.0,1.0,0.0,50.0,1,0.0,89,90,1,365,10.766589999999999,59.91652,100.0,10.0,10.0,10.0,10.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,590834,"Nice apartment, close to tram, bus and train",587.0,6,538.0,2012-08-16,2,1.0,1.0,1.0,0.0,0.0,1,0.0,7,1125,1,89,10.77838,59.96321999999999,96.0,9.0,10.0,10.0,9.0,9.0,0.24383561643835616,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,613873,Loft in a stable,1296.0,12,592.0,2013-06-08,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,364,10.75887,59.92205,96.0,10.0,10.0,10.0,10.0,10.0,0.9972602739726028,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,620869,Cozy room for 1 or 2 in bright apt.,337.0,90,0.0,2014-08-16,2,1.0,1.0,1.0,1500.0,120.0,1,120.0,2,95,1,1,10.79181,59.93231,98.0,9.0,10.0,10.0,9.0,10.0,0.0027397260273972603,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,631469,Perfect for sightseeing in the heart of Oslo,803.0,10,0.0,2012-10-08,2,1.0,0.0,2.0,4500.0,590.0,1,0.0,2,8,1,265,10.73713,59.921980000000005,91.0,10.0,9.0,10.0,9.0,9.0,0.726027397260274,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,634884,"Central, Clean, Chic, Cozy & WIFI",484.0,258,0.0,2012-08-13,2,1.0,1.0,2.0,0.0,150.0,1,200.0,1,3,1,72,10.76332,59.91385,98.0,10.0,10.0,10.0,9.0,10.0,0.19726027397260273,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,636302,Central charming appartment,916.0,1,0.0,2018-08-20,5,1.0,2.0,3.0,1000.0,500.0,1,0.0,3,500,1,5,10.775089999999999,59.879459999999995,100.0,10.0,10.0,8.0,6.0,10.0,0.0136986301369863,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,644353,In the heart of Oslo I,553.0,127,301.0,2015-04-27,2,1.0,1.0,1.0,1000.0,0.0,2,200.0,2,30,2,302,10.74194,59.92024,99.0,9.0,10.0,10.0,10.0,10.0,0.8273972602739726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,664642,Spacious 4 bedroom (5/6 beds) flat in central Oslo,933.0,139,0.0,2012-10-15,8,1.0,4.0,6.0,1950.0,0.0,1,250.0,1,20,1,306,10.74085,59.92321,87.0,7.0,10.0,10.0,9.0,9.0,0.8383561643835616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,672181,Nice apartment in Grünerløkka.,553.0,1,495.0,2015-08-18,2,1.0,1.0,1.0,1500.0,550.0,1,50.0,1,180,1,0,10.76839,59.9201,80.0,8.0,10.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,688070,Oslo City - I ONLY ACCEPT WOMEN!,346.0,95,0.0,2017-10-07,2,1.0,1.0,1.0,0.0,100.0,1,349.0,2,1125,1,248,10.75837,59.91265,97.0,10.0,10.0,10.0,10.0,10.0,0.6794520547945205,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,688740,Sleep next door to Munch museum and Øya festivalen,553.0,1,0.0,2016-08-16,4,1.0,1.0,4.0,2000.0,500.0,3,0.0,5,60,3,0,10.77422,59.91449,100.0,10.0,10.0,10.0,10.0,10.0,0.0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,689773,Room in big apt w/view -near City,4389.0,27,0.0,2012-09-17,2,1.0,1.0,1.0,1757.0,98.0,2,146.0,68,68,2,322,10.64976,59.96821,99.0,10.0,10.0,10.0,9.0,10.0,0.8821917808219178,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,707856,Great flat close to central station,674.0,16,0.0,2015-08-24,4,1.0,1.0,1.0,0.0,200.0,2,200.0,10,1125,2,0,10.76452,59.91124,99.0,10.0,10.0,10.0,9.0,10.0,0.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,708213,The Marshmallow-flat / perfect area,959.0,36,0.0,2013-01-02,3,1.0,1.0,1.0,0.0,300.0,2,300.0,2,800,2,365,10.75742,59.927530000000004,99.0,10.0,10.0,10.0,10.0,10.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,740334,Apartment with kitchenette in Oslo,397.0,10,0.0,2013-10-20,6,1.0,1.0,6.0,0.0,0.0,1,200.0,1,20,1,361,10.76765,59.927640000000004,66.0,8.0,7.0,6.0,8.0,7.0,0.989041095890411,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,749061,Nice apartment near Bislett Stadium,847.0,8,538.0,2014-08-27,3,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,10.7358,59.92146999999999,95.0,10.0,10.0,10.0,10.0,9.0,0.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,756015,Charming & peaceful 2-rooms w/balc,847.0,3,0.0,2016-05-31,2,1.0,1.0,1.0,0.0,0.0,2,0.0,3,1125,2,0,10.70787,59.91033,93.0,10.0,10.0,9.0,10.0,9.0,0.0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,758848,Central and Stylish apt by the sea!,1071.0,164,0.0,2012-11-27,2,1.0,1.0,1.0,1952.0,0.0,1,0.0,2,1125,1,310,10.756160000000001,59.903980000000004,90.0,9.0,9.0,9.0,10.0,9.0,0.8493150684931506,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,760266,Very central room with  2 bikes,501.0,543,140.0,2012-12-15,2,1.0,1.0,2.0,0.0,0.0,1,100.0,2,3,1,51,10.75917,59.912490000000005,92.0,10.0,10.0,10.0,10.0,10.0,0.13972602739726028,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
