,id,name,price,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,guests_included,availability_365,neighbourhood,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,latitude,longitude,review_scores_value,bed_type,room_type,cancellation_policy,property_type
5675,22060264,Home in Central Oslo,320.0,2,1.0,1.0,1.0,0.0,55.0,1,0.0,2,14,1,0,Gamle Oslo,2,90.0,8.0,10.0,10.0,10.0,59.91287,10.77727,10.0,Real Bed,Private room,moderate,Apartment
5676,22060382,Vibes gate - Majorstuen,397.0,2,1.0,1.0,1.0,0.0,300.0,1,0.0,2,10,1,261,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.927530000000004,10.72439,10.0,Real Bed,Entire home/apt,moderate,Apartment
5677,22063381,Velkommen til den sjarmerende bydelen Rodeløkka!,1296.0,4,1.0,1.0,1.0,0.0,300.0,4,200.0,2,7,4,89,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.92593000000001,10.76562,8.0,Real Bed,Entire home/apt,moderate,Apartment
5678,22071193,Bislett Central apartment with everything you need,492.0,4,1.0,1.0,2.0,1000.0,300.0,1,100.0,5,5,1,90,St. Hanshaugen,40,97.0,10.0,10.0,10.0,10.0,59.93018000000001,10.73277,10.0,Real Bed,Entire home/apt,moderate,Apartment
5679,22071812,Cosy apartment in Oslo,371.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,12,1,0,Bjerke,0,100.0,10.0,10.0,10.0,10.0,59.94381,10.83877,10.0,Real Bed,Entire home/apt,flexible,Apartment
5680,22071984,New and Complete Apartment in the Middle of Oslo,648.0,2,1.0,0.0,1.0,0.0,390.0,1,0.0,4,100,1,136,Grünerløkka,28,83.0,8.0,9.0,10.0,10.0,59.91689,10.76072,8.0,Real Bed,Entire home/apt,flexible,Apartment
5681,22072672,"Gamle Oslo, soverom i klassisk bygårdsleilighet",700.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Gamle Oslo,0,100.0,10.0,10.0,10.0,10.0,59.90665,10.774239999999999,10.0,Real Bed,Private room,flexible,Apartment
5682,22073515,Charming 3 bedroom apt. Quiet and central by OsloS,803.0,6,1.5,3.0,4.0,0.0,0.0,1,0.0,2,1124,1,0,Gamle Oslo,20,92.0,9.0,9.0,10.0,9.0,59.909319999999994,10.76777,10.0,Real Bed,Entire home/apt,flexible,Apartment
5683,22074673,Cheap space in Downtown Oslo,354.0,2,1.0,1.0,1.0,0.0,0.0,1,50.0,1,1125,1,0,Grünerløkka,6,90.0,9.0,9.0,10.0,10.0,59.91315,10.7542,9.0,Real Bed,Private room,flexible,Apartment
5684,22075676,CityBreeze,432.0,4,1.0,1.0,1.0,0.0,0.0,1,0.0,5,26,1,0,Gamle Oslo,4,100.0,10.0,10.0,10.0,10.0,59.91751,10.81005,10.0,Real Bed,Entire home/apt,flexible,Apartment
5685,22081267,Modern apartment in the heart of Oslo,501.0,2,1.0,1.0,1.0,1500.0,300.0,1,0.0,3,25,1,0,Majorstuen,1,100.0,10.0,10.0,10.0,10.0,59.9268,10.7242,10.0,Real Bed,Entire home/apt,moderate,Apartment
5686,22089542,Charming and central apartment with balcony,700.0,5,1.0,2.0,3.0,5000.0,500.0,4,100.0,3,1125,4,0,Sagene,2,100.0,10.0,10.0,10.0,9.0,59.940169999999995,10.755930000000001,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
5687,22091810,Nice small house at Nordstrand,898.0,2,2.0,1.0,2.0,0.0,0.0,1,0.0,3,15,1,0,Nordstrand,3,100.0,10.0,10.0,10.0,10.0,59.87679,10.78435,10.0,Real Bed,Entire home/apt,flexible,House
5688,22092040,Stilfull leilighet rett ved elva,1002.0,3,1.0,1.0,2.0,0.0,200.0,2,350.0,3,30,2,88,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.94569,10.7618,10.0,Real Bed,Entire home/apt,flexible,Apartment
5689,22101194,Cozy modern apartment in great location,484.0,2,1.0,0.0,1.0,0.0,244.0,1,0.0,2,1125,1,4,Sagene,12,100.0,10.0,10.0,10.0,10.0,59.93201,10.76704,10.0,Real Bed,Entire home/apt,moderate,Apartment
5690,22105296,Small and cozy flat perfect for couples,1391.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,174,Gamle Oslo,39,100.0,10.0,10.0,10.0,10.0,59.910940000000004,10.76218,10.0,Real Bed,Entire home/apt,moderate,Apartment
5691,22111796,Peace and serenity 5 km from city center,1201.0,2,1.0,0.0,1.0,0.0,0.0,1,0.0,3,1125,1,87,Nordstrand,0,100.0,10.0,10.0,10.0,10.0,59.882830000000006,10.79141,10.0,Real Bed,Entire home/apt,flexible,Apartment
5692,22111945,Majorstuen: Spacious 2R apartment with balcony,691.0,3,1.0,1.0,2.0,0.0,361.0,2,117.0,1,8,2,0,Majorstuen,28,98.0,10.0,10.0,10.0,10.0,59.9263,10.71766,10.0,Real Bed,Entire home/apt,moderate,Apartment
5693,22115005,EXCLUSIVE AND LUXURIOUS APT. IN BEST OF OSLO AREA,2298.0,4,1.0,3.0,3.0,2000.0,500.0,1,0.0,3,1125,1,353,Majorstuen,3,100.0,10.0,10.0,10.0,10.0,59.92697,10.71423,10.0,Real Bed,Entire home/apt,moderate,Apartment
5694,22118077,"Urban ny og fresh leilighet, sentralt på Løkka.",1002.0,4,1.0,0.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.925380000000004,10.7665,10.0,Real Bed,Entire home/apt,flexible,Condominium
5695,22122278,"1 bed, 2 balkonys, close to city and Grunerløkka",553.0,2,1.0,1.0,1.0,0.0,300.0,1,0.0,3,1125,1,0,Sagene,9,100.0,10.0,10.0,10.0,10.0,59.93246,10.75051,10.0,Real Bed,Entire home/apt,flexible,Apartment
5696,22122724,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1296.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,328,Majorstuen,1,80.0,8.0,10.0,10.0,10.0,59.92046,10.73376,8.0,Real Bed,Entire home/apt,flexible,Apartment
5697,22122772,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1253.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,81,Majorstuen,5,92.0,10.0,9.0,9.0,10.0,59.91965,10.73254,8.0,Real Bed,Entire home/apt,flexible,Apartment
5698,22122777,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1296.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,330,Majorstuen,1,60.0,8.0,2.0,2.0,10.0,59.91998,10.7344,8.0,Real Bed,Entire home/apt,flexible,Apartment
5699,22122830,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1184.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,318,Majorstuen,1,100.0,10.0,10.0,10.0,10.0,59.919540000000005,10.73403,10.0,Real Bed,Entire home/apt,flexible,Apartment
5700,22122834,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1158.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,26,Majorstuen,1,100.0,10.0,8.0,10.0,10.0,59.92021999999999,10.7344,10.0,Real Bed,Entire home/apt,flexible,Apartment
5701,22122837,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1175.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,333,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.91984,10.73347,10.0,Real Bed,Entire home/apt,flexible,Apartment
5702,22122846,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1184.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,333,Majorstuen,6,77.0,9.0,7.0,9.0,8.0,59.92018,10.7329,7.0,Real Bed,Entire home/apt,flexible,Apartment
5703,22122851,Charming fully furnished apartment in the beautiful classic building next to the Royal Palace and Park. Airport bus stops right outside.,1607.0,4,1.0,2.0,4.0,0.0,0.0,1,0.0,2,1125,1,123,Majorstuen,5,60.0,8.0,8.0,6.0,7.0,59.91867,10.732489999999999,6.0,Real Bed,Entire home/apt,flexible,Apartment
5704,22146301,Spacious apartment in a quiet area,501.0,2,1.5,2.0,1.0,5000.0,0.0,1,0.0,2,60,1,0,Nordstrand,1,100.0,10.0,10.0,10.0,8.0,59.83923000000001,10.79942,10.0,Real Bed,Entire home/apt,flexible,Apartment
5705,22147684,Clean and tidy apartment in popular area,803.0,4,1.0,2.0,2.0,0.0,200.0,1,0.0,2,14,1,0,Sagene,19,98.0,10.0,10.0,10.0,10.0,59.93176,10.758189999999999,10.0,Real Bed,Entire home/apt,moderate,Apartment
5706,22157971,Et hjem du vil være i -  Grünerløkka - Oslo,803.0,4,1.0,1.0,2.0,0.0,50.0,1,0.0,2,1125,1,0,Grünerløkka,25,99.0,10.0,10.0,10.0,10.0,59.92609,10.76293,10.0,Real Bed,Entire home/apt,flexible,Apartment
5707,22160255,Privat room near Oslo AirPort and Oslo sentrum,501.0,2,1.0,1.0,1.0,0.0,99.0,1,100.0,31,1125,1,88,Gamle Oslo,46,94.0,9.0,10.0,10.0,10.0,59.91441,10.81787,10.0,Real Bed,Private room,strict_14_with_grace_period,Apartment
5708,22165726,Soverom i moderne leilighet,501.0,2,1.0,1.0,1.0,0.0,100.0,1,150.0,1,1125,1,8,Ullern,27,94.0,10.0,10.0,10.0,10.0,59.9227,10.68907,9.0,Real Bed,Private room,moderate,Condominium
5709,22167917,Bed in Central Oslo + Cute Cats,397.0,2,1.0,1.0,2.0,0.0,0.0,1,150.0,1,1125,1,0,Grünerløkka,43,93.0,9.0,10.0,10.0,10.0,59.919909999999994,10.759739999999999,9.0,Real Bed,Private room,flexible,Apartment
5710,22169124,"Bislett! Moderne sted i sentralt, men rolig strøk",907.0,4,1.0,1.0,1.0,0.0,800.0,2,390.0,2,1125,2,269,St. Hanshaugen,9,98.0,9.0,10.0,10.0,10.0,59.93116,10.73531,9.0,Real Bed,Entire home/apt,moderate,Apartment
5711,22169243,Unik leilighet sentralt på beste Grünerløkka!,1002.0,3,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Gamle Oslo,10,98.0,9.0,10.0,10.0,10.0,59.918319999999994,10.76479,10.0,Real Bed,Entire home/apt,flexible,Apartment
5712,22171563,Nice apartment in Oslo (Nordstrand),251.0,2,1.0,1.0,1.0,0.0,500.0,1,0.0,1,7,1,0,Nordstrand,0,100.0,10.0,10.0,10.0,10.0,59.878240000000005,10.78385,10.0,Real Bed,Entire home/apt,flexible,Apartment
5713,22174176,Gruner Village - Grunerløkka,467.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,3,Grünerløkka,15,93.0,9.0,10.0,10.0,9.0,59.926269999999995,10.76327,9.0,Real Bed,Entire home/apt,flexible,Apartment
5714,22176106,Room at Sagene location.,501.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.93765,10.76141,10.0,Pull-out Sofa,Private room,flexible,Apartment
5715,22181165,Entire apartment in Oslo,587.0,3,1.0,1.0,2.0,0.0,195.0,2,244.0,1,14,2,0,Frogner,39,98.0,10.0,10.0,10.0,10.0,59.92321,10.702110000000001,10.0,Real Bed,Entire home/apt,flexible,Loft
5716,22185664,"Penthouse in Oslo, with sunset view over the sea",700.0,4,1.0,2.0,3.0,10000.0,150.0,2,100.0,2,198,2,293,Majorstuen,5,100.0,10.0,10.0,10.0,10.0,59.919340000000005,10.71805,10.0,Real Bed,Entire home/apt,moderate,Apartment
5717,22186082,Modern 2 bedroom apt at Grunerlokka w/ parking,1184.0,4,1.0,2.0,2.0,0.0,500.0,1,0.0,5,50,1,175,Grünerløkka,0,100.0,10.0,10.0,10.0,10.0,59.92515,10.76642,10.0,Real Bed,Entire home/apt,flexible,Condominium
5718,22186820,"Room for rent central grunerløkka, oslo",484.0,2,1.0,1.0,1.0,0.0,125.0,1,145.0,1,60,1,89,Grünerløkka,1,100.0,10.0,10.0,10.0,10.0,59.925830000000005,10.76619,10.0,Real Bed,Private room,strict_14_with_grace_period,Condominium
5719,22188865,"Live lika a local, central apartment, great view",648.0,3,1.0,1.0,1.0,0.0,300.0,1,100.0,3,1125,1,2,Østensjø,0,100.0,10.0,10.0,10.0,10.0,59.90145,10.80287,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Apartment
5720,22189905,Stor og moderne leilighet nær sentrum,734.0,4,1.5,3.0,2.0,0.0,0.0,1,0.0,5,1125,1,0,Sagene,0,100.0,10.0,10.0,10.0,10.0,59.94235,10.7688,10.0,Real Bed,Entire home/apt,flexible,Apartment
5721,22190107,2-Roms sentralt i Oslo,449.0,3,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Østensjø,0,100.0,10.0,10.0,10.0,10.0,59.88019,10.84516,10.0,Real Bed,Entire home/apt,flexible,Apartment
5722,22190877,Affordable cozy apartment. 10 min to city centre!,397.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,7,1,0,Grünerløkka,8,88.0,9.0,9.0,9.0,10.0,59.92681999999999,10.77563,9.0,Real Bed,Entire home/apt,flexible,Condominium
5723,22197043,Lys og hyggelig leilighet på Sinsen,501.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,90,1,0,Grünerløkka,4,87.0,9.0,9.0,9.0,7.0,59.92935,10.78007,8.0,Real Bed,Entire home/apt,flexible,Apartment
5724,22201472,Brand new and stylish apartment with a balcony in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.927519999999994,10.7225,10.0,Real Bed,Entire home/apt,flexible,Apartment
5725,22201478,Brand new and stylish apartment with a balcony in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92714,10.72144,10.0,Real Bed,Entire home/apt,flexible,Apartment
5726,22201485,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,976.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,1,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.9292,10.7206,10.0,Real Bed,Entire home/apt,flexible,Apartment
5727,22201489,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,864.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,10,Majorstuen,3,87.0,9.0,9.0,9.0,10.0,59.92685,10.72096,9.0,Real Bed,Entire home/apt,flexible,Apartment
5728,22201491,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1443.0,4,1.0,2.0,4.0,0.0,0.0,1,0.0,3,1125,1,10,Majorstuen,1,80.0,8.0,6.0,10.0,10.0,59.92715,10.72284,10.0,Real Bed,Entire home/apt,flexible,Apartment
5729,22201925,"Studio apartment in Oslo, Bygdøy Allé 11 (ID 10625)",1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.91454,10.714039999999999,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Other
5730,22201929,"One bedroom apartment in Oslo, Bygdøy Allé 11 (ID 10624)",1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.916019999999996,10.71575,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Other
5731,22201995,Brand new and stylish apartment with a balcony in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.9284,10.72263,10.0,Real Bed,Entire home/apt,flexible,Apartment
5732,22202095,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,950.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,329,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.928540000000005,10.72264,10.0,Real Bed,Entire home/apt,flexible,Apartment
5733,22202099,Brand new and stylish apartment  in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1952.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,3,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92735,10.72286,10.0,Real Bed,Entire home/apt,flexible,Apartment
5734,22202107,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1002.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,11,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.929080000000006,10.72204,10.0,Real Bed,Entire home/apt,flexible,Apartment
5735,22202120,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1952.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92689,10.72241,10.0,Real Bed,Entire home/apt,flexible,Apartment
5736,22202121,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,1080.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,325,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92706999999999,10.72252,10.0,Real Bed,Entire home/apt,flexible,Apartment
5737,22202154,Brand new and stylish apartment in very central and lively location. Parking garage in the building. Short walk to Frogner park and the Royal Palace.,959.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,1,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.92718000000001,10.72222,10.0,Real Bed,Entire home/apt,flexible,Apartment
5738,22202421,"One bedroom apartment in Oslo, Rosenborggate 24",1952.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,7,1125,1,0,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.927119999999995,10.7281,10.0,Real Bed,Entire home/apt,flexible,Apartment
5739,22202426,"Studio apartment in Oslo, Rosenborggate 24",743.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,23,Majorstuen,5,84.0,9.0,9.0,9.0,9.0,59.9285,10.72685,8.0,Real Bed,Entire home/apt,flexible,Apartment
5740,22202433,"Studio apartment in Oslo, Rosenborggate 24",838.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,3,1125,1,332,Majorstuen,2,70.0,7.0,10.0,9.0,9.0,59.92666,10.727780000000001,8.0,Real Bed,Entire home/apt,flexible,Apartment
5741,22202443,"One bedroom apartment in Oslo, Bygdøy Allé 11 (ID 10651)",1952.0,2,1.0,1.0,1.0,0.0,0.0,1,0.0,1,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.91526999999999,10.7157,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Other
5742,22202509,"Studio apartment in Oslo, Rosenborggate 24",1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,17,Majorstuen,2,70.0,9.0,9.0,10.0,9.0,59.9273,10.72835,8.0,Real Bed,Entire home/apt,flexible,Apartment
5743,22202520,"One bedroom apartment in Oslo, Bygdøy Allé 11 (ID 10646)",1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.91505,10.715589999999999,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Other
5744,22202580,"One bedroom apartment in Oslo, Bygdøy Allé 11 (ID 10634)",1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,0,Frogner,0,100.0,10.0,10.0,10.0,10.0,59.91676999999999,10.71521,10.0,Real Bed,Entire home/apt,strict_14_with_grace_period,Other
5745,22202587,"Studio apartment in Oslo, Rosenborggate 24",691.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,1,1125,1,4,Majorstuen,0,100.0,10.0,10.0,10.0,10.0,59.928000000000004,10.72665,10.0,Real Bed,Entire home/apt,flexible,Apartment
5746,22203120,"Super central studio apartment in famous Posthallen building, perfect alternative to a hotel.",1011.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,321,Sentrum,6,93.0,10.0,8.0,9.0,10.0,59.91004,10.746830000000001,8.0,Real Bed,Entire home/apt,flexible,Apartment
5747,22203124,"Super central studio apartment in famous Posthallen building, perfect alternative to a hotel.",1011.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,26,Sentrum,9,76.0,9.0,7.0,7.0,10.0,59.91015,10.74662,8.0,Real Bed,Entire home/apt,flexible,Apartment
5748,22203128,"Super central studio apartment in famous Posthallen building, perfect alternative to a hotel.",1002.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,320,Sentrum,8,83.0,9.0,7.0,8.0,9.0,59.90975,10.745,7.0,Real Bed,Entire home/apt,flexible,Apartment
5749,22203131,"Super central studio apartment in famous Posthallen building, perfect alternative to a hotel.",1045.0,4,1.0,1.0,4.0,0.0,0.0,1,0.0,2,1125,1,26,Sentrum,6,90.0,10.0,9.0,10.0,10.0,59.91092,10.747110000000001,9.0,Real Bed,Entire home/apt,flexible,Apartment
5750,22203195,"Super central studio apartment in famous Posthallen building, perfect alternative to a hotel.",881.0,1,1.0,1.0,1.0,0.0,0.0,1,0.0,2,1125,1,0,Sentrum,1,20.0,6.0,2.0,2.0,8.0,59.90979,10.74648,6.0,Real Bed,Entire home/apt,flexible,Apartment
5751,22203268,Luxurious and super central 2-bedroom apartment with quick access from the airport.,1132.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,324,Sentrum,3,87.0,9.0,10.0,9.0,10.0,59.90769,10.7438,9.0,Real Bed,Entire home/apt,flexible,Apartment
5752,22203283,Luxurious and super central 2-bedroom apartment with quick access from the airport.,1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,0,Sentrum,1,40.0,10.0,4.0,4.0,10.0,59.90765,10.74542,6.0,Real Bed,Entire home/apt,flexible,Apartment
5753,22203284,Luxurious and super central 2-bedroom apartment with quick access from the airport.,1132.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,330,Sentrum,0,100.0,10.0,10.0,10.0,10.0,59.90769,10.74423,10.0,Real Bed,Entire home/apt,flexible,Apartment
5754,22203316,Luxurious and super central 2-bedroom apartment with quick access from the airport.,1132.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,320,Sentrum,0,100.0,10.0,10.0,10.0,10.0,59.90935,10.7435,10.0,Real Bed,Entire home/apt,flexible,Apartment
5755,22203318,Luxurious and super central 2-bedroom apartment with quick access from the airport.,1952.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,0,Sentrum,1,100.0,10.0,10.0,10.0,10.0,59.90785,10.74499,10.0,Real Bed,Entire home/apt,flexible,Apartment
5756,22203319,Luxurious and super central one bedroom apartment with quick access from the airport.,1071.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,3,1125,1,5,Sentrum,1,100.0,10.0,10.0,10.0,10.0,59.909130000000005,10.74549,10.0,Real Bed,Entire home/apt,flexible,Apartment
5757,22203324,Luxurious and super central 1-bedroom apartment with quick access from the airport.,1080.0,2,1.0,1.0,2.0,0.0,0.0,1,0.0,2,1125,1,323,Sentrum,0,100.0,10.0,10.0,10.0,10.0,59.90755,10.74511,10.0,Real Bed,Entire home/apt,flexible,Apartment
